Bandit,Reward,Algorithm
3,3.2210670976887523,EpsilonGreedy
3,3.762062584090532,EpsilonGreedy
3,3.912867144665779,EpsilonGreedy
3,4.067856481692535,EpsilonGreedy
3,2.930216738977529,EpsilonGreedy
3,5.175550135430304,EpsilonGreedy
3,5.271275185026215,EpsilonGreedy
3,4.120751336242014,EpsilonGreedy
3,3.8223231864667553,EpsilonGreedy
3,2.3506046000798735,EpsilonGreedy
3,5.330203250205758,EpsilonGreedy
3,5.971386448018533,EpsilonGreedy
3,4.086226152501605,EpsilonGreedy
3,4.125584482321324,EpsilonGreedy
3,3.3917372632217035,EpsilonGreedy
3,4.353715605824666,EpsilonGreedy
3,2.8647353339366903,EpsilonGreedy
3,3.3376312431698043,EpsilonGreedy
3,5.0399161365071725,EpsilonGreedy
3,1.5411822380216535,EpsilonGreedy
3,4.780569018626115,EpsilonGreedy
3,5.555157005726239,EpsilonGreedy
3,5.220688228709417,EpsilonGreedy
3,4.305432454074973,EpsilonGreedy
3,3.9491395260029005,EpsilonGreedy
3,5.545409412077076,EpsilonGreedy
3,3.17945288377567,EpsilonGreedy
3,2.904225191345783,EpsilonGreedy
3,5.442315407376042,EpsilonGreedy
3,3.834700701024776,EpsilonGreedy
3,4.083024630254925,EpsilonGreedy
3,4.760123079382843,EpsilonGreedy
3,4.424727087631984,EpsilonGreedy
3,5.672746710793233,EpsilonGreedy
3,3.4185088146634186,EpsilonGreedy
3,4.761759419953464,EpsilonGreedy
3,3.7966292532769783,EpsilonGreedy
3,2.597701555904317,EpsilonGreedy
3,4.217268645058029,EpsilonGreedy
3,4.534740473862557,EpsilonGreedy
3,4.54826583934413,EpsilonGreedy
3,3.1563411283176097,EpsilonGreedy
3,4.436877399248444,EpsilonGreedy
3,4.363192286174599,EpsilonGreedy
3,3.7703629622052772,EpsilonGreedy
3,5.555966063146771,EpsilonGreedy
3,5.662134956870362,EpsilonGreedy
3,3.2979736322668454,EpsilonGreedy
3,5.713664148055826,EpsilonGreedy
3,3.2370529741836216,EpsilonGreedy
3,3.111207665179176,EpsilonGreedy
3,2.825858858695976,EpsilonGreedy
3,5.419200100111199,EpsilonGreedy
3,4.89802139182779,EpsilonGreedy
3,4.519663850197651,EpsilonGreedy
3,3.034954426402955,EpsilonGreedy
3,2.78802915993126,EpsilonGreedy
3,3.1818728389278004,EpsilonGreedy
3,4.44777336777477,EpsilonGreedy
3,1.9904813036883353,EpsilonGreedy
3,3.7297851319855684,EpsilonGreedy
3,6.22819271720577,EpsilonGreedy
3,4.224059163699875,EpsilonGreedy
3,3.3922673958445504,EpsilonGreedy
3,4.7047672204322195,EpsilonGreedy
3,5.514300660814699,EpsilonGreedy
3,3.229283596405483,EpsilonGreedy
3,4.333982599547053,EpsilonGreedy
3,3.0852975586453804,EpsilonGreedy
3,2.3007885698774957,EpsilonGreedy
3,3.7492825718966785,EpsilonGreedy
3,3.191764749205681,EpsilonGreedy
3,4.133331373374876,EpsilonGreedy
3,3.4162961455172667,EpsilonGreedy
3,4.220653884514414,EpsilonGreedy
3,3.4109500866740516,EpsilonGreedy
3,5.3818952482450175,EpsilonGreedy
3,3.8393148344117005,EpsilonGreedy
3,4.170355282748836,EpsilonGreedy
3,4.671017792754196,EpsilonGreedy
3,3.810782423097793,EpsilonGreedy
3,3.0575593914641286,EpsilonGreedy
3,3.6929885988017035,EpsilonGreedy
3,4.612278165608826,EpsilonGreedy
3,3.564172145567087,EpsilonGreedy
3,5.542263008290034,EpsilonGreedy
3,4.586019725780684,EpsilonGreedy
3,2.695462158797066,EpsilonGreedy
3,4.34751069037709,EpsilonGreedy
3,3.9469930250051943,EpsilonGreedy
3,1.949482024658027,EpsilonGreedy
3,5.320671996754994,EpsilonGreedy
3,4.644261221465088,EpsilonGreedy
3,3.912455160281706,EpsilonGreedy
3,3.9623775363836646,EpsilonGreedy
3,5.59996327737074,EpsilonGreedy
3,2.4916891788266566,EpsilonGreedy
3,3.4328937316281687,EpsilonGreedy
3,4.423316879040056,EpsilonGreedy
3,4.609105490065281,EpsilonGreedy
3,4.757694493156555,EpsilonGreedy
3,5.152269959816703,EpsilonGreedy
3,3.7829870781262924,EpsilonGreedy
3,4.144344035412342,EpsilonGreedy
3,5.428043934871731,EpsilonGreedy
3,2.217900788317575,EpsilonGreedy
3,4.591276874048506,EpsilonGreedy
3,3.0442184389904168,EpsilonGreedy
3,3.5126212459204647,EpsilonGreedy
3,5.719060596224495,EpsilonGreedy
3,6.505673264009252,EpsilonGreedy
3,2.513930176300539,EpsilonGreedy
3,3.0304525581807407,EpsilonGreedy
3,3.607326729675671,EpsilonGreedy
3,5.55917463711263,EpsilonGreedy
3,2.9132088628046944,EpsilonGreedy
3,3.3948053166676377,EpsilonGreedy
3,5.272773428855413,EpsilonGreedy
3,4.850206123313194,EpsilonGreedy
3,5.894921470914731,EpsilonGreedy
3,3.5094173900394265,EpsilonGreedy
3,5.193922355091261,EpsilonGreedy
3,4.501606500181867,EpsilonGreedy
3,5.664375004485118,EpsilonGreedy
3,5.169530230659227,EpsilonGreedy
3,2.940709362760489,EpsilonGreedy
3,5.505011695496599,EpsilonGreedy
3,3.1836167350148825,EpsilonGreedy
3,3.228400896239771,EpsilonGreedy
3,3.4750079325948144,EpsilonGreedy
3,5.435395317758615,EpsilonGreedy
3,3.0786979014353535,EpsilonGreedy
3,5.475079387286957,EpsilonGreedy
3,3.4993058388265528,EpsilonGreedy
3,4.016243667866398,EpsilonGreedy
3,2.8739183412747327,EpsilonGreedy
3,3.185432328708595,EpsilonGreedy
3,4.4307266702572985,EpsilonGreedy
3,3.9988616956880936,EpsilonGreedy
3,6.553993943044894,EpsilonGreedy
3,4.283253784796788,EpsilonGreedy
3,3.6544661903775943,EpsilonGreedy
3,4.274959337085791,EpsilonGreedy
3,5.190340423357689,EpsilonGreedy
3,0.9198805481006866,EpsilonGreedy
3,5.515812857086903,EpsilonGreedy
3,5.132237223032474,EpsilonGreedy
3,4.482488618910986,EpsilonGreedy
3,2.9013724807168515,EpsilonGreedy
3,2.644794031738392,EpsilonGreedy
3,4.494312173144719,EpsilonGreedy
3,3.25048466753465,EpsilonGreedy
3,4.383236564074518,EpsilonGreedy
3,4.1153586466047525,EpsilonGreedy
3,5.738912298761693,EpsilonGreedy
3,3.088610642757324,EpsilonGreedy
3,4.127407368915844,EpsilonGreedy
3,4.841759003576632,EpsilonGreedy
3,4.809714605505968,EpsilonGreedy
3,4.7874032226059136,EpsilonGreedy
3,3.8284217489231662,EpsilonGreedy
3,4.406403314778179,EpsilonGreedy
3,2.698395409463612,EpsilonGreedy
3,3.5197884284399574,EpsilonGreedy
3,4.706365831967538,EpsilonGreedy
3,5.343640868355998,EpsilonGreedy
3,3.676811828649295,EpsilonGreedy
3,4.805220984025247,EpsilonGreedy
3,3.0236621001939414,EpsilonGreedy
3,1.837938159822226,EpsilonGreedy
3,4.166919661658209,EpsilonGreedy
3,1.9183400754428317,EpsilonGreedy
3,3.144420094376507,EpsilonGreedy
3,4.745890341110805,EpsilonGreedy
3,3.0031750639341546,EpsilonGreedy
3,3.5751070532215006,EpsilonGreedy
3,3.4302778615547904,EpsilonGreedy
3,4.047827724347766,EpsilonGreedy
3,3.248665662536167,EpsilonGreedy
3,5.583785099369499,EpsilonGreedy
3,2.358498021700914,EpsilonGreedy
3,3.5838015161014036,EpsilonGreedy
3,2.8209240881138093,EpsilonGreedy
3,3.289623575125808,EpsilonGreedy
3,5.066275728620151,EpsilonGreedy
3,6.420750821621414,EpsilonGreedy
3,4.4939015953736705,EpsilonGreedy
3,5.173272347926472,EpsilonGreedy
3,3.5117206858736374,EpsilonGreedy
3,5.073011276691135,EpsilonGreedy
3,3.8410876878013145,EpsilonGreedy
3,1.899109305970006,EpsilonGreedy
3,3.475362197169951,EpsilonGreedy
3,2.0678767738273836,EpsilonGreedy
3,4.3991933866774975,EpsilonGreedy
3,4.151656612502218,EpsilonGreedy
3,4.378502658674116,EpsilonGreedy
3,3.6354284242186825,EpsilonGreedy
3,3.8943832737796082,EpsilonGreedy
3,5.414933945750539,EpsilonGreedy
3,5.728751499186804,EpsilonGreedy
3,3.9518876988437985,EpsilonGreedy
3,4.451821007000581,EpsilonGreedy
3,3.9463780263641457,EpsilonGreedy
3,2.467262158315612,EpsilonGreedy
3,2.980257533973241,EpsilonGreedy
3,4.605725886280569,EpsilonGreedy
3,2.7955798835927936,EpsilonGreedy
3,4.461383602107107,EpsilonGreedy
3,1.9029945508309356,EpsilonGreedy
3,4.414447585047275,EpsilonGreedy
3,5.0856741532214595,EpsilonGreedy
3,3.4004353338698357,EpsilonGreedy
3,3.874805247763591,EpsilonGreedy
3,3.777293379325804,EpsilonGreedy
3,4.90335245771106,EpsilonGreedy
3,4.3059235533785944,EpsilonGreedy
3,3.60217095336836,EpsilonGreedy
3,2.0814295961647877,EpsilonGreedy
3,4.741814315537516,EpsilonGreedy
3,4.653894944978423,EpsilonGreedy
3,3.5397928655321964,EpsilonGreedy
3,3.2358777300623016,EpsilonGreedy
3,2.7142123303736154,EpsilonGreedy
3,5.055776680854858,EpsilonGreedy
3,3.906477771217647,EpsilonGreedy
3,4.651407233613709,EpsilonGreedy
3,3.84829041646035,EpsilonGreedy
3,4.072122289803194,EpsilonGreedy
3,5.249685395337336,EpsilonGreedy
3,3.979032808203879,EpsilonGreedy
3,5.894184873044974,EpsilonGreedy
3,4.847655064774267,EpsilonGreedy
3,4.393440544973655,EpsilonGreedy
3,3.0496295483019886,EpsilonGreedy
3,3.416872503309237,EpsilonGreedy
3,4.937881878268719,EpsilonGreedy
3,4.565180201045241,EpsilonGreedy
3,3.3351541128555637,EpsilonGreedy
3,2.18822706065463,EpsilonGreedy
3,4.761116778703227,EpsilonGreedy
3,4.585943830425306,EpsilonGreedy
3,3.4890341910945217,EpsilonGreedy
3,3.5600941277617215,EpsilonGreedy
3,6.012572896179414,EpsilonGreedy
3,5.727190648335279,EpsilonGreedy
3,2.8934157104066305,EpsilonGreedy
3,2.6279729686628226,EpsilonGreedy
3,4.203619872694105,EpsilonGreedy
3,3.041528568446251,EpsilonGreedy
3,4.768002625991331,EpsilonGreedy
3,5.322787603122936,EpsilonGreedy
3,4.125144984733835,EpsilonGreedy
3,4.750925375366663,EpsilonGreedy
3,5.956265520150817,EpsilonGreedy
3,1.6879355931051174,EpsilonGreedy
3,5.065050493568146,EpsilonGreedy
3,3.672082581397148,EpsilonGreedy
3,3.5250746992470137,EpsilonGreedy
3,3.6806179736682796,EpsilonGreedy
3,3.683070734194981,EpsilonGreedy
3,4.499464709676354,EpsilonGreedy
3,3.96226370058176,EpsilonGreedy
3,4.067687188119542,EpsilonGreedy
3,2.5819246930997126,EpsilonGreedy
3,3.873886543538555,EpsilonGreedy
3,2.2162692017569983,EpsilonGreedy
3,2.8570656481316927,EpsilonGreedy
3,2.8846501690960413,EpsilonGreedy
3,4.647581224822175,EpsilonGreedy
3,4.109050553077999,EpsilonGreedy
3,3.357051238004354,EpsilonGreedy
3,4.851669814440243,EpsilonGreedy
3,4.475870381212463,EpsilonGreedy
3,4.462684551115947,EpsilonGreedy
3,2.114008610117967,EpsilonGreedy
3,3.865178484164046,EpsilonGreedy
3,3.786500491091296,EpsilonGreedy
3,3.06673342112098,EpsilonGreedy
3,4.010671099773465,EpsilonGreedy
3,2.6542246983632864,EpsilonGreedy
3,5.248507957769396,EpsilonGreedy
3,4.5460053199742845,EpsilonGreedy
3,3.108156164342574,EpsilonGreedy
3,5.795646017699412,EpsilonGreedy
3,3.3942725776666642,EpsilonGreedy
3,4.429291927778276,EpsilonGreedy
3,4.0983830561436285,EpsilonGreedy
3,2.6043992857077,EpsilonGreedy
3,4.972323898247151,EpsilonGreedy
3,4.336772811468965,EpsilonGreedy
3,3.2677383477395834,EpsilonGreedy
3,1.8000007964102784,EpsilonGreedy
3,4.174755283450197,EpsilonGreedy
3,2.443345867682404,EpsilonGreedy
3,4.321838996969877,EpsilonGreedy
3,4.699129949532238,EpsilonGreedy
3,4.531089210928329,EpsilonGreedy
3,3.651076770006347,EpsilonGreedy
3,4.76986473730541,EpsilonGreedy
3,3.401210696036474,EpsilonGreedy
3,2.1702265088298023,EpsilonGreedy
3,4.328785648244067,EpsilonGreedy
3,4.458518837627458,EpsilonGreedy
3,5.94287689363742,EpsilonGreedy
3,3.9912035268794335,EpsilonGreedy
3,3.216064098827715,EpsilonGreedy
3,2.6916445522731185,EpsilonGreedy
3,4.25080840620939,EpsilonGreedy
3,5.517489158578313,EpsilonGreedy
3,3.8191633967979444,EpsilonGreedy
3,4.9680576316899465,EpsilonGreedy
3,5.407335117323715,EpsilonGreedy
3,3.315732235941274,EpsilonGreedy
3,3.926523631357596,EpsilonGreedy
3,3.6321416499248644,EpsilonGreedy
3,3.629141560828546,EpsilonGreedy
3,4.16835717127848,EpsilonGreedy
3,3.525652341243416,EpsilonGreedy
3,4.319950013448854,EpsilonGreedy
3,4.16065649183907,EpsilonGreedy
3,1.8625830623344783,EpsilonGreedy
3,4.153869401606068,EpsilonGreedy
3,5.228172546706529,EpsilonGreedy
3,4.053914164369459,EpsilonGreedy
3,3.010205445684206,EpsilonGreedy
3,3.613813204399015,EpsilonGreedy
3,2.774958614699373,EpsilonGreedy
3,4.182792830584316,EpsilonGreedy
3,3.175025864560756,EpsilonGreedy
3,4.233691151734546,EpsilonGreedy
3,1.970613031785267,EpsilonGreedy
3,4.30552646973097,EpsilonGreedy
3,2.3785793133775126,EpsilonGreedy
3,4.449605691116481,EpsilonGreedy
3,3.9174259097858584,EpsilonGreedy
3,4.887078421043379,EpsilonGreedy
3,3.5906407691522766,EpsilonGreedy
3,2.3084956666748706,EpsilonGreedy
3,1.1851091261009827,EpsilonGreedy
3,5.084778961334551,EpsilonGreedy
3,4.777691340483713,EpsilonGreedy
3,4.500498070295495,EpsilonGreedy
3,3.7419813183520647,EpsilonGreedy
3,4.7400772844298835,EpsilonGreedy
3,3.0467986154988047,EpsilonGreedy
3,5.7595364225028645,EpsilonGreedy
3,2.301458827318293,EpsilonGreedy
3,3.4841563557723845,EpsilonGreedy
3,4.21779995167269,EpsilonGreedy
3,4.407441487916614,EpsilonGreedy
3,5.760892557040478,EpsilonGreedy
3,4.919508117725724,EpsilonGreedy
3,3.3425940174029973,EpsilonGreedy
3,4.100864672831861,EpsilonGreedy
3,5.008000333479692,EpsilonGreedy
3,4.0709433796415135,EpsilonGreedy
3,4.5153847079343015,EpsilonGreedy
3,3.3899370605303383,EpsilonGreedy
3,3.856330445578925,EpsilonGreedy
3,3.4918209829243994,EpsilonGreedy
3,3.360406031007307,EpsilonGreedy
3,5.089498140808546,EpsilonGreedy
3,2.435562311907212,EpsilonGreedy
3,4.074005120668628,EpsilonGreedy
3,4.8716766932911195,EpsilonGreedy
3,3.3097407028152745,EpsilonGreedy
3,3.6099757597433855,EpsilonGreedy
3,4.516249770906226,EpsilonGreedy
3,4.157243490558068,EpsilonGreedy
3,3.162514262806622,EpsilonGreedy
3,4.495822375013609,EpsilonGreedy
3,5.04532649297942,EpsilonGreedy
3,4.070291912081899,EpsilonGreedy
3,4.434449764644078,EpsilonGreedy
3,4.570587824352089,EpsilonGreedy
3,4.339397783465405,EpsilonGreedy
3,2.3278659202053404,EpsilonGreedy
3,4.32826148323518,EpsilonGreedy
3,3.8949399066028754,EpsilonGreedy
3,5.935549677240038,EpsilonGreedy
3,2.584897845413674,EpsilonGreedy
3,3.434949369897725,EpsilonGreedy
3,2.7165878018436507,EpsilonGreedy
3,4.496048733959515,EpsilonGreedy
3,3.3944092396613987,EpsilonGreedy
3,2.381841683998374,EpsilonGreedy
3,3.8686564210124974,EpsilonGreedy
3,5.254188399943474,EpsilonGreedy
3,4.071328965846982,EpsilonGreedy
3,2.807918533100379,EpsilonGreedy
3,5.185024487911135,EpsilonGreedy
3,3.8984738459009285,EpsilonGreedy
3,4.153606415041202,EpsilonGreedy
3,6.077973283355245,EpsilonGreedy
3,3.2075675804702612,EpsilonGreedy
3,4.39896917759914,EpsilonGreedy
3,5.926609371780071,EpsilonGreedy
3,2.6238208807137,EpsilonGreedy
3,4.534053515014895,EpsilonGreedy
3,5.261098655880351,EpsilonGreedy
3,4.193635136551561,EpsilonGreedy
3,5.9381395003077575,EpsilonGreedy
3,3.7920827219629603,EpsilonGreedy
3,3.9598544406410405,EpsilonGreedy
3,2.139907422108096,EpsilonGreedy
3,5.631403646563713,EpsilonGreedy
3,4.342244605958759,EpsilonGreedy
3,2.5954341652777115,EpsilonGreedy
3,4.330914268228816,EpsilonGreedy
3,3.130169967546816,EpsilonGreedy
3,4.314650426629186,EpsilonGreedy
3,5.597996386979975,EpsilonGreedy
3,3.3036012387844327,EpsilonGreedy
3,3.1258738225851386,EpsilonGreedy
3,4.942167495335397,EpsilonGreedy
3,4.221755770895062,EpsilonGreedy
3,2.8930245362110636,EpsilonGreedy
3,7.253928310824382,EpsilonGreedy
3,3.833102480047116,EpsilonGreedy
3,4.430195315864891,EpsilonGreedy
3,4.545747956078043,EpsilonGreedy
3,3.544754270368038,EpsilonGreedy
3,3.770234851171537,EpsilonGreedy
3,3.9161732364891915,EpsilonGreedy
3,4.1177427591306355,EpsilonGreedy
3,5.467192921156053,EpsilonGreedy
3,3.457908302350555,EpsilonGreedy
3,3.833113657142491,EpsilonGreedy
3,3.1134449455718007,EpsilonGreedy
3,2.36500077900378,EpsilonGreedy
3,3.5440542626705818,EpsilonGreedy
3,4.223766268045536,EpsilonGreedy
3,4.4139385087439305,EpsilonGreedy
3,3.906177460545995,EpsilonGreedy
3,3.010341472024969,EpsilonGreedy
3,4.533420753484659,EpsilonGreedy
3,4.677091333219794,EpsilonGreedy
3,3.794723773885637,EpsilonGreedy
3,4.383203878820646,EpsilonGreedy
3,3.9696341312204955,EpsilonGreedy
3,2.6348687342398853,EpsilonGreedy
3,5.25470141318332,EpsilonGreedy
3,4.74902791613751,EpsilonGreedy
3,3.923259654357937,EpsilonGreedy
3,4.142020781083955,EpsilonGreedy
3,5.703749109744017,EpsilonGreedy
3,5.315424113359191,EpsilonGreedy
3,4.158182294324244,EpsilonGreedy
3,3.2017116378988666,EpsilonGreedy
3,3.962713614952265,EpsilonGreedy
3,2.5419210175978035,EpsilonGreedy
3,3.0849381269338836,EpsilonGreedy
3,1.780601350460162,EpsilonGreedy
3,5.620942841228362,EpsilonGreedy
3,4.1863511183433255,EpsilonGreedy
3,3.8348760755687628,EpsilonGreedy
3,4.066204807875675,EpsilonGreedy
3,4.599921031586853,EpsilonGreedy
3,4.830913180013062,EpsilonGreedy
3,3.5033356553329695,EpsilonGreedy
3,4.490532277347085,EpsilonGreedy
3,6.376422969407496,EpsilonGreedy
3,5.220203534564293,EpsilonGreedy
3,5.718094203006295,EpsilonGreedy
3,3.977813917664497,EpsilonGreedy
3,5.142910491144926,EpsilonGreedy
3,2.848002925035027,EpsilonGreedy
3,2.9018211171650945,EpsilonGreedy
3,3.710101827051716,EpsilonGreedy
3,4.530902525971201,EpsilonGreedy
3,5.272429962576111,EpsilonGreedy
3,3.6115567759463194,EpsilonGreedy
3,3.016953226912576,EpsilonGreedy
3,3.865298257301705,EpsilonGreedy
3,5.031917731125161,EpsilonGreedy
3,4.679581942833461,EpsilonGreedy
3,4.2784241982695805,EpsilonGreedy
3,4.459293167045063,EpsilonGreedy
3,3.8814016766124597,EpsilonGreedy
3,3.100312112922473,EpsilonGreedy
3,3.867382241956203,EpsilonGreedy
3,3.460643346951635,EpsilonGreedy
3,3.642924177629649,EpsilonGreedy
3,3.3677578256377956,EpsilonGreedy
3,3.9496871278703756,EpsilonGreedy
3,3.478838131468555,EpsilonGreedy
3,4.305994592126686,EpsilonGreedy
3,4.484117225657632,EpsilonGreedy
3,6.285423721246359,EpsilonGreedy
3,4.632944945426223,EpsilonGreedy
3,2.3564222172423026,EpsilonGreedy
3,5.1167121746846576,EpsilonGreedy
3,4.522237740337347,EpsilonGreedy
3,2.6561074650590872,EpsilonGreedy
3,3.394081586657608,EpsilonGreedy
3,5.802653231426227,EpsilonGreedy
3,3.3902093635095945,EpsilonGreedy
3,3.2247401002529887,EpsilonGreedy
3,5.59315753102023,EpsilonGreedy
3,6.274148579174698,EpsilonGreedy
3,4.614066843134772,EpsilonGreedy
3,4.545553343783689,EpsilonGreedy
3,3.763608922448734,EpsilonGreedy
3,3.72372483869701,EpsilonGreedy
3,4.0586158227703395,EpsilonGreedy
3,4.205833151886368,EpsilonGreedy
3,5.144124734504333,EpsilonGreedy
3,3.296649283863024,EpsilonGreedy
3,3.527240591579482,EpsilonGreedy
3,3.968526284403485,EpsilonGreedy
3,4.199793110961764,EpsilonGreedy
3,3.981897787753831,EpsilonGreedy
3,3.815285750948595,EpsilonGreedy
3,2.1208653913634294,EpsilonGreedy
3,1.7340829724193143,EpsilonGreedy
3,3.807520473842999,EpsilonGreedy
3,4.372934731076393,EpsilonGreedy
3,4.193283292697529,EpsilonGreedy
3,4.963145429936433,EpsilonGreedy
3,4.788291373036701,EpsilonGreedy
3,3.506707387868447,EpsilonGreedy
3,4.425002168898305,EpsilonGreedy
3,4.02094231643848,EpsilonGreedy
3,2.7786091835216356,EpsilonGreedy
3,4.37749619267054,EpsilonGreedy
3,3.5274385717752295,EpsilonGreedy
3,4.906677796118444,EpsilonGreedy
3,3.9719116710148836,EpsilonGreedy
3,3.65332173369821,EpsilonGreedy
3,3.4978696841952663,EpsilonGreedy
3,3.7764452871641816,EpsilonGreedy
3,3.9466293927395037,EpsilonGreedy
3,4.334917068678334,EpsilonGreedy
3,4.769403092072179,EpsilonGreedy
3,4.479257699301552,EpsilonGreedy
3,3.854981139536615,EpsilonGreedy
3,3.053542277290598,EpsilonGreedy
3,4.952399459441913,EpsilonGreedy
3,4.52161037311284,EpsilonGreedy
3,3.635587690272507,EpsilonGreedy
3,3.9817596982603316,EpsilonGreedy
3,5.094861807177725,EpsilonGreedy
3,2.1260856410317452,EpsilonGreedy
3,5.208503088945594,EpsilonGreedy
3,6.067349023343713,EpsilonGreedy
3,3.199092529510538,EpsilonGreedy
3,4.844494512784655,EpsilonGreedy
3,3.629211529926862,EpsilonGreedy
3,4.6716510206825435,EpsilonGreedy
3,3.4740766639536904,EpsilonGreedy
3,4.276122789750138,EpsilonGreedy
3,4.267707220927758,EpsilonGreedy
3,3.9865513476203036,EpsilonGreedy
3,5.060164618280494,EpsilonGreedy
3,5.312956295400675,EpsilonGreedy
3,2.437364914050267,EpsilonGreedy
3,3.9268009057954223,EpsilonGreedy
3,4.938417444151738,EpsilonGreedy
3,3.632157118950716,EpsilonGreedy
3,3.1834348067378713,EpsilonGreedy
3,1.5713136692933767,EpsilonGreedy
3,5.130267907729882,EpsilonGreedy
3,2.1603362614838897,EpsilonGreedy
3,4.388009023466115,EpsilonGreedy
3,4.110687616869362,EpsilonGreedy
3,5.105073637450443,EpsilonGreedy
3,3.7821985461144316,EpsilonGreedy
3,3.6433171756427227,EpsilonGreedy
3,4.1343660537449916,EpsilonGreedy
3,4.088854244109529,EpsilonGreedy
3,4.528333799053727,EpsilonGreedy
3,5.170608259133299,EpsilonGreedy
3,4.175136840879634,EpsilonGreedy
3,3.7761588124370613,EpsilonGreedy
3,5.152252393429222,EpsilonGreedy
3,3.723905331915526,EpsilonGreedy
3,3.434685940802398,EpsilonGreedy
3,3.6235159944917976,EpsilonGreedy
3,3.128158573500702,EpsilonGreedy
3,2.9429954745891704,EpsilonGreedy
3,4.981764595525803,EpsilonGreedy
3,2.805646556778023,EpsilonGreedy
3,5.020949100483345,EpsilonGreedy
3,5.571275676092193,EpsilonGreedy
3,4.715436967307053,EpsilonGreedy
3,3.484701551602009,EpsilonGreedy
3,4.647536139625407,EpsilonGreedy
3,3.8754263117331185,EpsilonGreedy
3,4.239198829745127,EpsilonGreedy
3,3.786104064836214,EpsilonGreedy
3,5.104351429322972,EpsilonGreedy
3,3.679885685702318,EpsilonGreedy
3,2.9515548170640526,EpsilonGreedy
3,3.1809035514893327,EpsilonGreedy
3,2.8799915491226367,EpsilonGreedy
3,4.4705072313091545,EpsilonGreedy
3,3.4208253542303435,EpsilonGreedy
3,3.56509914933993,EpsilonGreedy
3,4.867560703912182,EpsilonGreedy
3,3.6374732027748267,EpsilonGreedy
3,3.3215775040544093,EpsilonGreedy
3,3.5247916310317997,EpsilonGreedy
3,4.27637675282205,EpsilonGreedy
3,3.5432190904665646,EpsilonGreedy
3,3.9868613300275277,EpsilonGreedy
3,-0.09532438497284001,EpsilonGreedy
3,4.924538344764928,EpsilonGreedy
3,4.253369470286879,EpsilonGreedy
3,2.66331341175443,EpsilonGreedy
3,4.243319162022567,EpsilonGreedy
3,3.6888627634054174,EpsilonGreedy
3,4.236837957086855,EpsilonGreedy
3,4.216598541862512,EpsilonGreedy
3,3.531715166732547,EpsilonGreedy
3,3.98398982334532,EpsilonGreedy
3,2.2319478564847026,EpsilonGreedy
3,4.962442259517665,EpsilonGreedy
3,3.9028407807633623,EpsilonGreedy
3,4.5200430320870675,EpsilonGreedy
3,5.291713750350821,EpsilonGreedy
3,3.688521350015047,EpsilonGreedy
3,4.3021102582569775,EpsilonGreedy
3,5.655130878108245,EpsilonGreedy
3,2.865595223159236,EpsilonGreedy
3,3.7068182034904242,EpsilonGreedy
3,3.2343831503720377,EpsilonGreedy
3,5.212544757014626,EpsilonGreedy
3,4.424695775074856,EpsilonGreedy
3,4.080389008635455,EpsilonGreedy
3,4.1200482423142715,EpsilonGreedy
3,5.441471180108955,EpsilonGreedy
3,3.8127815579853364,EpsilonGreedy
3,2.924217868650496,EpsilonGreedy
3,5.047353696465164,EpsilonGreedy
3,4.926877463671152,EpsilonGreedy
3,3.925626612473393,EpsilonGreedy
3,2.948257192829354,EpsilonGreedy
3,3.8032023731487605,EpsilonGreedy
3,4.318582694605084,EpsilonGreedy
3,3.862066097722576,EpsilonGreedy
3,4.543868249564567,EpsilonGreedy
3,4.51250729824614,EpsilonGreedy
3,3.432296191483556,EpsilonGreedy
3,6.355799875686767,EpsilonGreedy
3,3.144822882903364,EpsilonGreedy
3,4.960183790686239,EpsilonGreedy
3,4.325584794043324,EpsilonGreedy
3,4.223181075368461,EpsilonGreedy
3,3.2580087071739077,EpsilonGreedy
3,4.831710159748106,EpsilonGreedy
3,5.314632254550956,EpsilonGreedy
3,3.9285955809343345,EpsilonGreedy
3,4.089910045758836,EpsilonGreedy
3,4.302693082016329,EpsilonGreedy
3,5.331480527237313,EpsilonGreedy
3,5.3727623721990785,EpsilonGreedy
3,3.093824234381313,EpsilonGreedy
3,4.460577019603154,EpsilonGreedy
3,4.07613104806052,EpsilonGreedy
3,5.239180685828626,EpsilonGreedy
3,2.5755425505570466,EpsilonGreedy
3,2.844094673691928,EpsilonGreedy
3,3.8350927738723115,EpsilonGreedy
3,3.9897722402343696,EpsilonGreedy
3,3.9944598955861808,EpsilonGreedy
3,3.017711909301065,EpsilonGreedy
3,3.151444343103568,EpsilonGreedy
3,4.285736754107992,EpsilonGreedy
3,4.291467074161667,EpsilonGreedy
3,3.023383936771669,EpsilonGreedy
3,4.174270391033087,EpsilonGreedy
3,2.9586124928099373,EpsilonGreedy
3,2.1752819045535636,EpsilonGreedy
3,2.8374841288406616,EpsilonGreedy
3,3.3863875806220203,EpsilonGreedy
3,4.812355262136536,EpsilonGreedy
3,4.627930766064965,EpsilonGreedy
3,4.463749016428691,EpsilonGreedy
3,4.293819273379881,EpsilonGreedy
3,4.570953142902689,EpsilonGreedy
3,3.179496406975755,EpsilonGreedy
3,3.329115586912023,EpsilonGreedy
3,2.6121993748485246,EpsilonGreedy
3,5.689394922644125,EpsilonGreedy
3,3.3337974614412493,EpsilonGreedy
3,5.826635844189485,EpsilonGreedy
3,3.961738000264436,EpsilonGreedy
